Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
3222,20-06-2020,8:00 AM,Jharkhand,1965,0,1332,11,1965
3223,20-06-2020,8:00 AM,Karnataka,8281,0,5210,124,8281
3224,20-06-2020,8:00 AM,Kerala,2912,0,1511,21,2912
3225,20-06-2020,8:00 AM,Ladakh,744,0,95,1,744
3226,20-06-2020,8:00 AM,Madhya Pradesh,11582,0,8748,495,11582
3227,20-06-2020,8:00 AM,Maharashtra,124331,0,62773,5893,124331
3228,20-06-2020,8:00 AM,Manipur,681,0,218,0,681
3229,20-06-2020,8:00 AM,Meghalaya,44,0,33,1,44
3230,20-06-2020,8:00 AM,Mizoram,130,0,1,0,130
3231,20-06-2020,8:00 AM,Nagaland,198,0,125,0,198
3232,20-06-2020,8:00 AM,Odisha,4677,0,3297,11,4677
3233,20-06-2020,8:00 AM,Puducherry,286,0,118,7,286
3234,20-06-2020,8:00 AM,Punjab,3832,0,2636,92,3832
3235,20-06-2020,8:00 AM,Rajasthan,14156,0,10997,333,14156
3236,20-06-2020,8:00 AM,Sikkim,70,0,5,0,70
3237,20-06-2020,8:00 AM,Tamil Nadu,54449,0,30271,666,54449
3238,20-06-2020,8:00 AM,Telengana,6526,0,3353,198,6526
3239,20-06-2020,8:00 AM,Tripura,1178,0,657,1,1178
3240,20-06-2020,8:00 AM,Uttarakhand,2177,0,1433,26,2177
3241,20-06-2020,8:00 AM,Uttar Pradesh,15785,0,9638,488,15785
3242,20-06-2020,8:00 AM,West Bengal,13090,0,7303,529,13090
3243,20-06-2020,8:00 AM,Cases being reassigned to states,9265,0,0,0,9265
3244,21-06-2020,8:00 AM,Andaman and Nicobar Islands,47,0,36,0,47
3245,21-06-2020,8:00 AM,Andhra Pradesh,8452,0,4111,101,8452
3246,21-06-2020,8:00 AM,Arunachal Pradesh,135,0,14,0,135
3247,21-06-2020,8:00 AM,Assam,4904,0,3039,9,4904
3248,21-06-2020,8:00 AM,Bihar,7533,0,5529,52,7533
3249,21-06-2020,8:00 AM,Chandigarh,404,0,316,6,404
3250,21-06-2020,8:00 AM,Chhattisgarh,2041,0,1394,11,2041
3251,21-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,68,0,26,0,68
3252,21-06-2020,8:00 AM,Delhi,56746,0,31294,2112,56746
3253,21-06-2020,8:00 AM,Goa,754,0,129,0,754
3254,21-06-2020,8:00 AM,Gujarat,26680,0,18694,1638,26680
3255,21-06-2020,8:00 AM,Haryana,10223,0,5128,149,10223
3256,21-06-2020,8:00 AM,Himachal Pradesh,656,0,413,8,656
3257,21-06-2020,8:00 AM,Jammu and Kashmir,5834,0,3336,81,5834
3258,21-06-2020,8:00 AM,Jharkhand,1965,0,1335,11,1965
3259,21-06-2020,8:00 AM,Karnataka,8697,0,5391,132,8697
3260,21-06-2020,8:00 AM,Kerala,3039,0,1568,21,3039
3261,21-06-2020,8:00 AM,Ladakh,836,0,117,1,836
3262,21-06-2020,8:00 AM,Madhya Pradesh,11724,0,8880,501,11724
3263,21-06-2020,8:00 AM,Maharashtra,128205,0,64153,5984,128205
3264,21-06-2020,8:00 AM,Manipur,777,0,232,0,777
3265,21-06-2020,8:00 AM,Meghalaya,44,0,33,1,44
3266,21-06-2020,8:00 AM,Mizoram,140,0,9,0,140
3267,21-06-2020,8:00 AM,Nagaland,201,0,138,0,201
3268,21-06-2020,8:00 AM,Odisha,4856,0,3534,12,4856
3269,21-06-2020,8:00 AM,Puducherry,286,0,118,7,286
3270,21-06-2020,8:00 AM,Punjab,3952,0,2678,98,3952
3271,21-06-2020,8:00 AM,Rajasthan,14536,0,11274,337,14536
3272,21-06-2020,8:00 AM,Sikkim,70,0,25,0,70
3273,21-06-2020,8:00 AM,Tamil Nadu,56845,0,31316,704,56845
3274,21-06-2020,8:00 AM,Telengana,7072,0,3506,203,7072
3275,21-06-2020,8:00 AM,Tripura,1186,0,680,1,1186
3276,21-06-2020,8:00 AM,Uttarakhand,2301,0,1450,27,2301
3277,21-06-2020,8:00 AM,Uttar Pradesh,16594,0,9995,507,16594
3278,21-06-2020,8:00 AM,West Bengal,13531,0,7865,540,13531
3279,21-06-2020,8:00 AM,Cases being reassigned to states,9127,0,0,0,9127
3280,22-06-2020,8:00 AM,Andaman and Nicobar Islands,48,0,37,0,48
3281,22-06-2020,8:00 AM,Andhra Pradesh,8999,0,4331,106,8999
3282,22-06-2020,8:00 AM,Arunachal Pradesh,135,0,15,0,135
3283,22-06-2020,8:00 AM,Assam,5388,0,3360,9,5388
3284,22-06-2020,8:00 AM,Bihar,7612,0,5580,53,7612
3285,22-06-2020,8:00 AM,Chandigarh,406,0,316,6,406
3286,22-06-2020,8:00 AM,Chhattisgarh,2275,0,1447,11,2275
3287,22-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,88,0,26,0,88
3288,22-06-2020,8:00 AM,Delhi,59746,0,33013,2175,59746
3289,22-06-2020,8:00 AM,Goa,754,0,129,0,754
3290,22-06-2020,8:00 AM,Gujarat,27260,0,19349,1663,27260
3291,22-06-2020,8:00 AM,Haryana,10635,0,5557,160,10635
3292,22-06-2020,8:00 AM,Himachal Pradesh,673,0,425,8,673
3293,22-06-2020,8:00 AM,Jammu and Kashmir,5956,0,3382,82,5956
3294,22-06-2020,8:00 AM,Jharkhand,2073,0,1406,11,2073
3295,22-06-2020,8:00 AM,Karnataka,9150,0,5618,137,9150
3296,22-06-2020,8:00 AM,Kerala,3172,0,1661,21,3172
3297,22-06-2020,8:00 AM,Ladakh,837,0,134,1,837
3298,22-06-2020,8:00 AM,Madhya Pradesh,11903,0,9015,515,11903
3299,22-06-2020,8:00 AM,Maharashtra,132075,0,65744,6170,132075
3300,22-06-2020,8:00 AM,Manipur,841,0,250,0,841
3301,22-06-2020,8:00 AM,Meghalaya,44,0,33,1,44
3302,22-06-2020,8:00 AM,Mizoram,141,0,9,0,141
3303,22-06-2020,8:00 AM,Nagaland,211,0,141,0,211
3304,22-06-2020,8:00 AM,Odisha,5160,0,3720,14,5160
3305,22-06-2020,8:00 AM,Puducherry,366,0,140,8,366
3306,22-06-2020,8:00 AM,Punjab,4074,0,2700,99,4074
3307,22-06-2020,8:00 AM,Rajasthan,14930,0,11597,349,14930
3308,22-06-2020,8:00 AM,Sikkim,78,0,25,0,78
3309,22-06-2020,8:00 AM,Tamil Nadu,59377,0,32754,757,59377
3310,22-06-2020,8:00 AM,Telengana,7802,0,3731,210,7802
3311,22-06-2020,8:00 AM,Tripura,1221,0,759,1,1221
3312,22-06-2020,8:00 AM,Uttarakhand,2344,0,1500,27,2344
3313,22-06-2020,8:00 AM,Uttar Pradesh,17731,0,10995,550,17731
3314,22-06-2020,8:00 AM,West Bengal,13945,0,8297,555,13945
3315,22-06-2020,8:00 AM,Cases being reassigned to states,7832,0,0,0,7832
3316,23-06-2020,8:00 AM,Andaman and Nicobar Islands,48,0,37,0,48
3317,23-06-2020,8:00 AM,Andhra Pradesh,9372,0,4495,111,9372
3318,23-06-2020,8:00 AM,Arunachal Pradesh,139,0,21,0,139
3319,23-06-2020,8:00 AM,Assam,5586,0,3521,9,5586
3320,23-06-2020,8:00 AM,Bihar,7825,0,5781,55,7825
3321,23-06-2020,8:00 AM,Chandigarh,411,0,322,6,411
3322,23-06-2020,8:00 AM,Chhattisgarh,2303,0,1513,12,2303
3323,23-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,91,0,27,0,91
3324,23-06-2020,8:00 AM,Delhi,62655,0,36602,2233,62655
3325,23-06-2020,8:00 AM,Goa,864,0,152,1,864
3326,23-06-2020,8:00 AM,Gujarat,27825,0,19909,1684,27825
3327,23-06-2020,8:00 AM,Haryana,11025,0,5916,169,11025
3328,23-06-2020,8:00 AM,Himachal Pradesh,727,0,437,8,727
3329,23-06-2020,8:00 AM,Jammu and Kashmir,6088,0,3531,85,6088
3330,23-06-2020,8:00 AM,Jharkhand,2137,0,1469,11,2137
3331,23-06-2020,8:00 AM,Karnataka,9399,0,5730,142,9399
3332,23-06-2020,8:00 AM,Kerala,3310,0,1749,21,3310
3333,23-06-2020,8:00 AM,Ladakh,847,0,136,1,847
3334,23-06-2020,8:00 AM,Madhya Pradesh,12078,0,9215,521,12078
3335,23-06-2020,8:00 AM,Maharashtra,135796,0,67706,6283,135796
3336,23-06-2020,8:00 AM,Manipur,898,0,250,0,898
3337,23-06-2020,8:00 AM,Meghalaya,44,0,37,1,44
3338,23-06-2020,8:00 AM,Mizoram,141,0,9,0,141
3339,23-06-2020,8:00 AM,Nagaland,280,0,141,0,280
3340,23-06-2020,8:00 AM,Odisha,5303,0,3863,15,5303
3341,23-06-2020,8:00 AM,Puducherry,383,0,149,8,383
3342,23-06-2020,8:00 AM,Punjab,4235,0,2825,101,4235
3343,23-06-2020,8:00 AM,Rajasthan,15232,0,11910,356,15232
3344,23-06-2020,8:00 AM,Sikkim,78,0,29,0,78
3345,23-06-2020,8:00 AM,Tamil Nadu,62087,0,34112,794,62087
3346,23-06-2020,8:00 AM,Telengana,8674,0,4005,217,8674
3347,23-06-2020,8:00 AM,Tripura,1237,0,782,1,1237
3348,23-06-2020,8:00 AM,Uttarakhand,2402,0,1521,28,2402
3349,23-06-2020,8:00 AM,Uttar Pradesh,18322,0,11601,569,18322
3350,23-06-2020,8:00 AM,West Bengal,14358,0,8687,569,14358
3351,23-06-2020,8:00 AM,Cases being reassigned to states,8015,0,0,0,8015
3352,24-06-2020,8:00 AM,Andaman and Nicobar Islands,50,0,40,0,50
3353,24-06-2020,8:00 AM,Andhra Pradesh,10002,0,4599,119,10002
3354,24-06-2020,8:00 AM,Arunachal Pradesh,148,0,22,0,148
3355,24-06-2020,8:00 AM,Assam,5831,0,3762,9,5831
3356,24-06-2020,8:00 AM,Bihar,8153,0,6104,56,8153
3357,24-06-2020,8:00 AM,Chandigarh,418,0,322,6,418
3358,24-06-2020,8:00 AM,Chhattisgarh,2362,0,1553,12,2362
3359,24-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,120,0,29,0,120
3360,24-06-2020,8:00 AM,Delhi,66602,0,39313,2301,66602
3361,24-06-2020,8:00 AM,Goa,909,0,205,1,909
3362,24-06-2020,8:00 AM,Gujarat,28371,0,20513,1710,28371
3363,24-06-2020,8:00 AM,Haryana,11520,0,6498,178,11520
3364,24-06-2020,8:00 AM,Himachal Pradesh,775,0,443,8,775
3365,24-06-2020,8:00 AM,Jammu and Kashmir,6236,0,3642,87,6236
3366,24-06-2020,8:00 AM,Jharkhand,2185,0,1520,11,2185
3367,24-06-2020,8:00 AM,Karnataka,9721,0,6004,150,9721
3368,24-06-2020,8:00 AM,Kerala,3451,0,1809,22,3451
3369,24-06-2020,8:00 AM,Ladakh,932,0,148,1,932
3370,24-06-2020,8:00 AM,Madhya Pradesh,12261,0,9335,525,12261
3371,24-06-2020,8:00 AM,Maharashtra,139010,0,69631,6531,139010
3372,24-06-2020,8:00 AM,Manipur,921,0,258,0,921
3373,24-06-2020,8:00 AM,Meghalaya,46,0,37,1,46
3374,24-06-2020,8:00 AM,Mizoram,142,0,9,0,142
3375,24-06-2020,8:00 AM,Nagaland,330,0,141,0,330
3376,24-06-2020,8:00 AM,Odisha,5470,0,3988,17,5470
3377,24-06-2020,8:00 AM,Puducherry,402,0,165,9,402
3378,24-06-2020,8:00 AM,Punjab,4397,0,3047,105,4397
3379,24-06-2020,8:00 AM,Rajasthan,15627,0,12213,365,15627
3380,24-06-2020,8:00 AM,Sikkim,79,0,29,0,79
3381,24-06-2020,8:00 AM,Tamil Nadu,64603,0,35339,833,64603
3382,24-06-2020,8:00 AM,Telengana,9553,0,4224,220,9553
3383,24-06-2020,8:00 AM,Tripura,1259,0,807,1,1259
3384,24-06-2020,8:00 AM,Uttarakhand,2535,0,1602,30,2535
3385,24-06-2020,8:00 AM,Uttar Pradesh,18893,0,12116,588,18893
3386,24-06-2020,8:00 AM,West Bengal,14728,0,9218,580,14728
3387,24-06-2020,8:00 AM,Cases being reassigned to states,8141,0,0,0,8141
3388,25-06-2020,8:00 AM,Andaman and Nicobar Islands,56,0,43,0,56
3389,25-06-2020,8:00 AM,Andhra Pradesh,10331,0,4779,124,10331
3390,25-06-2020,8:00 AM,Arunachal Pradesh,158,0,38,0,158
3391,25-06-2020,8:00 AM,Assam,6198,0,3958,9,6198
3392,25-06-2020,8:00 AM,Bihar,8209,0,6113,57,8209
3393,25-06-2020,8:00 AM,Chandigarh,420,0,323,6,420
3394,25-06-2020,8:00 AM,Chhattisgarh,2419,0,1627,12,2419
3395,25-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,120,0,30,0,120
3396,25-06-2020,8:00 AM,Delhi,70390,0,41437,2365,70390
3397,25-06-2020,8:00 AM,Goa,951,0,289,2,951
3398,25-06-2020,8:00 AM,Gujarat,28943,0,21088,1735,28943
3399,25-06-2020,8:00 AM,Haryana,12010,0,6925,188,12010
3400,25-06-2020,8:00 AM,Himachal Pradesh,806,0,466,8,806
3401,25-06-2020,8:00 AM,Jammu and Kashmir,6422,0,3818,88,6422
3402,25-06-2020,8:00 AM,Jharkhand,2207,0,1570,11,2207
3403,25-06-2020,8:00 AM,Karnataka,10118,0,6151,164,10118
3404,25-06-2020,8:00 AM,Kerala,3603,0,1888,22,3603
3405,25-06-2020,8:00 AM,Ladakh,941,0,274,1,941
3406,25-06-2020,8:00 AM,Madhya Pradesh,12448,0,9473,534,12448
3407,25-06-2020,8:00 AM,Maharashtra,142900,0,73792,6739,142900
3408,25-06-2020,8:00 AM,Manipur,970,0,328,0,970
3409,25-06-2020,8:00 AM,Meghalaya,46,0,42,1,46
3410,25-06-2020,8:00 AM,Mizoram,142,0,19,0,142
3411,25-06-2020,8:00 AM,Nagaland,347,0,148,0,347
3412,25-06-2020,8:00 AM,Odisha,5752,0,4123,17,5752
3413,25-06-2020,8:00 AM,Puducherry,461,0,176,9,461
3414,25-06-2020,8:00 AM,Punjab,4627,0,3099,113,4627
3415,25-06-2020,8:00 AM,Rajasthan,16009,0,12611,375,16009
3416,25-06-2020,8:00 AM,Sikkim,84,0,39,0,84
3417,25-06-2020,8:00 AM,Tamil Nadu,67468,0,37763,866,67468
3418,25-06-2020,8:00 AM,Telengana,10444,0,4361,225,10444
3419,25-06-2020,8:00 AM,Tripura,1259,0,897,1,1259
3420,25-06-2020,8:00 AM,Uttarakhand,2623,0,1721,35,2623
3421,25-06-2020,8:00 AM,Uttar Pradesh,19557,0,12586,596,19557
3422,25-06-2020,8:00 AM,West Bengal,15173,0,9702,591,15173
3423,25-06-2020,8:00 AM,Cases being reassigned to states,8493,0,0,0,8493
3424,26-06-2020,8:00 AM,Andaman and Nicobar Islands,59,0,43,0,59
3425,26-06-2020,8:00 AM,Andhra Pradesh,10884,0,4988,136,10884
3426,26-06-2020,8:00 AM,Arunachal Pradesh,160,0,38,1,160
3427,26-06-2020,8:00 AM,Assam,6321,0,4033,9,6321
3428,26-06-2020,8:00 AM,Bihar,8473,0,6441,57,8473
3429,26-06-2020,8:00 AM,Chandigarh,423,0,329,6,423
3430,26-06-2020,8:00 AM,Chhattisgarh,2452,0,1755,12,2452
3431,26-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,155,0,32,0,155
3432,26-06-2020,8:00 AM,Delhi,73780,0,44765,2429,73780
3433,26-06-2020,8:00 AM,Goa,995,0,335,2,995
3434,26-06-2020,8:00 AM,Gujarat,29520,0,21498,1753,29520
3435,26-06-2020,8:00 AM,Haryana,12463,0,7380,198,12463
3436,26-06-2020,8:00 AM,Himachal Pradesh,839,0,477,9,839
3437,26-06-2020,8:00 AM,Jammu and Kashmir,6549,0,3967,90,6549
3438,26-06-2020,8:00 AM,Jharkhand,2262,0,1605,12,2262
3439,26-06-2020,8:00 AM,Karnataka,10560,0,6670,170,10560
3440,26-06-2020,8:00 AM,Kerala,3726,0,1943,22,3726
3441,26-06-2020,8:00 AM,Ladakh,941,0,358,1,941
3442,26-06-2020,8:00 AM,Madhya Pradesh,12596,0,9619,542,12596
3443,26-06-2020,8:00 AM,Maharashtra,147741,0,77453,6931,147741
3444,26-06-2020,8:00 AM,Manipur,1056,0,354,0,1056
3445,26-06-2020,8:00 AM,Meghalaya,46,0,42,1,46
3446,26-06-2020,8:00 AM,Mizoram,145,0,30,0,145
3447,26-06-2020,8:00 AM,Nagaland,355,0,160,0,355
3448,26-06-2020,8:00 AM,Odisha,5962,0,4291,17,5962
3449,26-06-2020,8:00 AM,Puducherry,502,0,187,9,502
3450,26-06-2020,8:00 AM,Punjab,4769,0,3192,120,4769
3451,26-06-2020,8:00 AM,Rajasthan,16296,0,12840,379,16296
3452,26-06-2020,8:00 AM,Sikkim,85,0,39,0,85
3453,26-06-2020,8:00 AM,Tamil Nadu,70977,0,39999,911,70977
3454,26-06-2020,8:00 AM,Telengana,11364,0,4688,230,11364
3455,26-06-2020,8:00 AM,Tripura,1290,0,1019,1,1290
3456,26-06-2020,8:00 AM,Uttarakhand,2691,0,1758,36,2691
3457,26-06-2020,8:00 AM,Uttar Pradesh,20193,0,13119,611,20193
3458,26-06-2020,8:00 AM,West Bengal,15648,0,10190,606,15648
3459,26-06-2020,8:00 AM,Cases being reassigned to states,8123,0,0,0,8123
3460,27-06-2020,8:00 AM,Andaman and Nicobar Islands,72,0,43,0,72
3461,27-06-2020,8:00 AM,Andhra Pradesh,11489,0,5196,148,11489
3462,27-06-2020,8:00 AM,Arunachal Pradesh,172,0,42,1,172
3463,27-06-2020,8:00 AM,Assam,6607,0,4259,9,6607
3464,27-06-2020,8:00 AM,Bihar,8716,0,6762,58,8716
3465,27-06-2020,8:00 AM,Chandigarh,425,0,335,6,425
3466,27-06-2020,8:00 AM,Chhattisgarh,2545,0,1914,13,2545
3467,27-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,163,0,41,0,163
3468,27-06-2020,8:00 AM,Delhi,77240,0,47091,2492,77240
3469,27-06-2020,8:00 AM,Goa,1039,0,370,2,1039
3470,27-06-2020,8:00 AM,Gujarat,30095,0,22030,1771,30095
3471,27-06-2020,8:00 AM,Haryana,12884,0,8016,211,12884
3472,27-06-2020,8:00 AM,Himachal Pradesh,864,0,502,9,864
3473,27-06-2020,8:00 AM,Jammu and Kashmir,6762,0,4080,91,6762
3474,27-06-2020,8:00 AM,Jharkhand,2290,0,1643,12,2290
3475,27-06-2020,8:00 AM,Karnataka,11005,0,6916,180,11005
3476,27-06-2020,8:00 AM,Kerala,3876,0,2008,22,3876
3477,27-06-2020,8:00 AM,Ladakh,946,0,358,1,946
3478,27-06-2020,8:00 AM,Madhya Pradesh,12798,0,9804,546,12798
3479,27-06-2020,8:00 AM,Maharashtra,152765,0,79815,7106,152765
3480,27-06-2020,8:00 AM,Manipur,1075,0,393,0,1075
3481,27-06-2020,8:00 AM,Meghalaya,47,0,42,1,47
3482,27-06-2020,8:00 AM,Mizoram,145,0,30,0,145
3483,27-06-2020,8:00 AM,Nagaland,371,0,162,0,371
3484,27-06-2020,8:00 AM,Odisha,6180,0,4422,17,6180
3485,27-06-2020,8:00 AM,Puducherry,502,0,187,9,502
3486,27-06-2020,8:00 AM,Punjab,4957,0,3201,122,4957
3487,27-06-2020,8:00 AM,Rajasthan,16660,0,13062,380,16660
3488,27-06-2020,8:00 AM,Sikkim,86,0,39,0,86
3489,27-06-2020,8:00 AM,Tamil Nadu,74622,0,41357,957,74622
3490,27-06-2020,8:00 AM,Telengana,12349,0,4766,237,12349
3491,27-06-2020,8:00 AM,Tripura,1325,0,1055,1,1325
3492,27-06-2020,8:00 AM,Uttarakhand,2725,0,1822,37,2725
3493,27-06-2020,8:00 AM,Uttar Pradesh,20943,0,13583,630,20943
3494,27-06-2020,8:00 AM,West Bengal,16190,0,10535,616,16190
3495,27-06-2020,8:00 AM,Cases being reassigned to states,8023,0,0,0,8023
3496,28-06-2020,8:00 AM,Andaman and Nicobar Islands,72,0,43,0,72
3497,28-06-2020,8:00 AM,Andhra Pradesh,12285,0,5480,157,12285
3498,28-06-2020,8:00 AM,Arunachal Pradesh,177,0,54,1,177
3499,28-06-2020,8:00 AM,Assam,6816,0,4500,9,6816
3500,28-06-2020,8:00 AM,Bihar,8931,0,6843,59,8931
3501,28-06-2020,8:00 AM,Chandigarh,428,0,335,6,428
3502,28-06-2020,8:00 AM,Chhattisgarh,2545,0,1914,13,2545
3503,28-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,177,0,55,0,177
3504,28-06-2020,8:00 AM,Delhi,80188,0,49301,2558,80188
3505,28-06-2020,8:00 AM,Goa,1128,0,420,2,1128
3506,28-06-2020,8:00 AM,Gujarat,30709,0,22409,1789,30709
3507,28-06-2020,8:00 AM,Haryana,13427,0,8472,218,13427
3508,28-06-2020,8:00 AM,Himachal Pradesh,894,0,509,9,894
3509,28-06-2020,8:00 AM,Jammu and Kashmir,6966,0,4225,93,6966
3510,28-06-2020,8:00 AM,Jharkhand,2339,0,1724,12,2339
3511,28-06-2020,8:00 AM,Karnataka,11923,0,7287,191,11923
3512,28-06-2020,8:00 AM,Kerala,4071,0,2110,22,4071
3513,28-06-2020,8:00 AM,Ladakh,960,0,554,1,960
3514,28-06-2020,8:00 AM,Madhya Pradesh,12965,0,9971,550,12965
3515,28-06-2020,8:00 AM,Maharashtra,159133,0,84245,7273,159133
3516,28-06-2020,8:00 AM,Manipur,1092,0,432,0,1092
3517,28-06-2020,8:00 AM,Meghalaya,47,0,42,1,47
3518,28-06-2020,8:00 AM,Mizoram,148,0,55,0,148
3519,28-06-2020,8:00 AM,Nagaland,387,0,164,0,387
3520,28-06-2020,8:00 AM,Odisha,6350,0,4606,18,6350
3521,28-06-2020,8:00 AM,Puducherry,619,0,221,10,619
3522,28-06-2020,8:00 AM,Punjab,5056,0,3320,128,5056
3523,28-06-2020,8:00 AM,Rajasthan,16944,0,13367,391,16944
3524,28-06-2020,8:00 AM,Sikkim,87,0,46,0,87
3525,28-06-2020,8:00 AM,Tamil Nadu,78335,0,44094,1025,78335
3526,28-06-2020,8:00 AM,Telengana,13436,0,4928,243,13436
3527,28-06-2020,8:00 AM,Tripura,1334,0,1071,1,1334
3528,28-06-2020,8:00 AM,Uttarakhand,2791,0,1912,37,2791
3529,28-06-2020,8:00 AM,Uttar Pradesh,21549,0,14215,649,21549
3530,28-06-2020,8:00 AM,West Bengal,16711,0,10789,629,16711
3531,28-06-2020,8:00 AM,Cases being reassigned to states,7839,0,0,0,7839
3532,29-06-2020,8:00 AM,Andaman and Nicobar Islands,76,0,45,0,76
3533,29-06-2020,8:00 AM,Andhra Pradesh,13241,0,5908,169,13241
3534,29-06-2020,8:00 AM,Arunachal Pradesh,182,0,60,1,182
3535,29-06-2020,8:00 AM,Assam,7206,0,5088,10,7206
3536,29-06-2020,8:00 AM,Bihar,9212,0,7118,60,9212
3537,29-06-2020,8:00 AM,Chandigarh,429,0,336,6,429
3538,29-06-2020,8:00 AM,Chhattisgarh,2662,0,2091,13,2662
3539,29-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,178,0,60,0,178
3540,29-06-2020,8:00 AM,Delhi,83077,0,52607,2623,83077
3541,29-06-2020,8:00 AM,Goa,1198,0,478,3,1198
3542,29-06-2020,8:00 AM,Gujarat,31320,0,22800,1808,31320
3543,29-06-2020,8:00 AM,Haryana,13829,0,8917,223,13829
3544,29-06-2020,8:00 AM,Himachal Pradesh,916,0,529,9,916
3545,29-06-2020,8:00 AM,Jammu and Kashmir,7093,0,4316,94,7093
3546,29-06-2020,8:00 AM,Jharkhand,2364,0,1793,12,2364
3547,29-06-2020,8:00 AM,Karnataka,13190,0,7507,207,13190
3548,29-06-2020,8:00 AM,Kerala,4189,0,2152,22,4189
3549,29-06-2020,8:00 AM,Ladakh,963,0,586,1,963
3550,29-06-2020,8:00 AM,Madhya Pradesh,13186,0,10084,557,13186
3551,29-06-2020,8:00 AM,Maharashtra,164626,0,86575,7429,164626
3552,29-06-2020,8:00 AM,Manipur,1185,0,455,0,1185
3553,29-06-2020,8:00 AM,Meghalaya,47,0,42,1,47
3554,29-06-2020,8:00 AM,Mizoram,148,0,55,0,148
3555,29-06-2020,8:00 AM,Nagaland,415,0,164,0,415
3556,29-06-2020,8:00 AM,Odisha,6614,0,4743,21,6614
3557,29-06-2020,8:00 AM,Puducherry,619,0,221,10,619
3558,29-06-2020,8:00 AM,Punjab,5216,0,3526,133,5216
3559,29-06-2020,8:00 AM,Rajasthan,17271,0,13611,399,17271
3560,29-06-2020,8:00 AM,Sikkim,88,0,49,0,88
3561,29-06-2020,8:00 AM,Tamil Nadu,82275,0,45537,1079,82275
3562,29-06-2020,8:00 AM,Telengana,14419,0,5172,247,14419
3563,29-06-2020,8:00 AM,Tripura,1346,0,1079,1,1346
3564,29-06-2020,8:00 AM,Uttarakhand,2823,0,2018,38,2823
3565,29-06-2020,8:00 AM,Uttar Pradesh,22147,0,14808,660,22147
3566,29-06-2020,8:00 AM,West Bengal,17283,0,11193,639,17283
3567,29-06-2020,8:00 AM,Cases being reassigned to states,7285,0,0,0,7285
3568,30-06-2020,8:00 AM,Andaman and Nicobar Islands,90,0,46,0,90
3569,30-06-2020,8:00 AM,Andhra Pradesh,13891,0,6232,180,13891
3570,30-06-2020,8:00 AM,Arunachal Pradesh,187,0,61,1,187
3571,30-06-2020,8:00 AM,Assam,7752,0,5333,11,7752
3572,30-06-2020,8:00 AM,Bihar,9640,0,7390,62,9640
3573,30-06-2020,8:00 AM,Chandigarh,435,0,349,6,435
3574,30-06-2020,8:00 AM,Chhattisgarh,2761,0,2173,13,2761
3575,30-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,203,0,77,0,203
3576,30-06-2020,8:00 AM,Delhi,85161,0,56235,2680,85161
3577,30-06-2020,8:00 AM,Goa,1198,0,478,3,1198
3578,30-06-2020,8:00 AM,Gujarat,31938,0,23240,1827,31938
3579,30-06-2020,8:00 AM,Haryana,14210,0,9502,232,14210
3580,30-06-2020,8:00 AM,Himachal Pradesh,942,0,556,9,942
3581,30-06-2020,8:00 AM,Jammu and Kashmir,7237,0,4585,95,7237
3582,30-06-2020,8:00 AM,Jharkhand,2426,0,1845,15,2426
3583,30-06-2020,8:00 AM,Karnataka,14295,0,7683,226,14295
3584,30-06-2020,8:00 AM,Kerala,4189,0,2152,22,4189
3585,30-06-2020,8:00 AM,Ladakh,964,0,616,1,964
3586,30-06-2020,8:00 AM,Madhya Pradesh,13370,0,10199,564,13370
3587,30-06-2020,8:00 AM,Maharashtra,169883,0,88960,7610,169883
3588,30-06-2020,8:00 AM,Manipur,1227,0,494,0,1227
3589,30-06-2020,8:00 AM,Meghalaya,47,0,42,1,47
3590,30-06-2020,8:00 AM,Mizoram,148,0,55,0,148
3591,30-06-2020,8:00 AM,Nagaland,434,0,168,0,434
3592,30-06-2020,8:00 AM,Odisha,6859,0,4946,23,6859
3593,30-06-2020,8:00 AM,Puducherry,619,0,221,10,619
3594,30-06-2020,8:00 AM,Punjab,5418,0,3764,138,5418
3595,30-06-2020,8:00 AM,Rajasthan,17660,0,13618,405,17660
3596,30-06-2020,8:00 AM,Sikkim,88,0,50,0,88
3597,30-06-2020,8:00 AM,Tamil Nadu,86224,0,47749,1141,86224
3598,30-06-2020,8:00 AM,Telengana,15394,0,5582,253,15394
3599,30-06-2020,8:00 AM,Tripura,1380,0,1085,1,1380
3600,30-06-2020,8:00 AM,Uttarakhand,2831,0,2111,39,2831
3601,30-06-2020,8:00 AM,Uttar Pradesh,22828,0,15506,672,22828
3602,30-06-2020,8:00 AM,West Bengal,17907,0,11719,653,17907
